id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
151234,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,PERGAMINO,AV JULIO A ROCA 281,-33.8939905,-60.56907370000001,234 - Pergamino,Autoservicio
151237,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,ROJAS,CL JULIO IRIBARNE 291,-34.1959,-60.732517,237 - Rojas,Autoservicio
151238,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV RIVADAVIA 872,-34.6391693,-58.5171009,238 - Liniers,Autoservicio
151239,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV CORDOBA 5101,-34.5907998,-58.4353056,239 - Palermo,Autoservicio
15124,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL AV.SAN MARTIN 2687,-34.60312329999999,-58.4637523,24 - La Paternal,Autoservicio
151240,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,PILAR,AV THOMAS MARQUEZ Y BRASCHI 1000,-34.463241,-58.91089300000001,240 - Pilar,Autoservicio
151241,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL ROJAS 243,-34.6178375,-58.4425506,241 - Caballito,Autoservicio
151242,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV DE LOS INCAS 5260,-34.5872269,-58.48217760000001,242 - Parque Chas,Autoservicio
151243,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,ARRECIFES,CL RICARDO GUTIERREZ 435,-34.061751,-60.104689,243 - Arrecifes,Autoservicio
151244,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-S,VENADO TUERTO,AV ESTRUGAMOU 1657,-33.75,-61.96564100000001,244 - Venado Tuerto,Supermercado
151245,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL GRAL J. G. ARTIGAS 5467,-34.5773372,-58.5032059,245 - Villa Pueyrredon,Autoservicio
151248,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,CHIVILCOY,AV CEBALLOS 172,-34.8940464,-60.0228134,248 - Chivilcoy,Autoservicio
15125,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,BERNAL,CL BELGRANO 388,-34.7116294,-58.282067700000006,25 - Bernal,Autoservicio
151250,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,GENERAL BELGRANO,AV ESPAAA 700,-35.767071,-58.493309,250 - General Belgrano,Autoservicio
151251,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,ROQUE PEREZ,AV MITRE 1183,-35.398366,-59.330897,251 - Roque Perez,Autoservicio
151252,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL THAMES 2447,-34.5816907,-58.42232679999999,252 - Palermo,Autoservicio
151253,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,NAVARRO,CL BME MITRE 431,-35.005151,-59.278074,253 - Navarro,Autoservicio
151254,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV SAN JUAN 4231,-34.6266864,-58.4245818,254 - Boedo,Autoservicio
151256,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,LOBOS,CL PTE PERON 345,-35.1888412,-59.0967829,256 - Lobos,Autoservicio
151257,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,AYACUCHO,CL ALEM 925,-37.15398,-58.487377,257 - Ayacucho,Autoservicio
151258,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,SAN ANDRES DE GILES,AV RIVADAVIA 569,-34.442858,-59.446896,258 - San Andres De Giles,Autoservicio
15126,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,LANUS,CL  SAN VLADIMIRO 3165,-34.7073674,-58.4181855,26 - Lanus,Autoservicio
151260,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,SAN PEDRO,AV BELGRANO 949,-33.6787416,-59.6679614,260 - San Pedro,Autoservicio
151261,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL SARMIERTO 1282,-34.6051859,-58.3847811,261 - San Nicolas,Autoservicio
151262,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV EVA PERON 1790,-34.6355448,-58.4483758,262 - Parque Chacabuco,Autoservicio
151263,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV LACARRA 574,-34.6401732,-58.4813056,263 - Parque Avellaneda,Autoservicio
151264,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,TIGRE,CL SANTA MARIA 2539,-34.4184565,-58.59602170000001,264 - Tigre,Autoservicio
151265,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,AZUL,AV SAN MARTIN 676,-36.7810658,-59.8595911,265 - Azul,Autoservicio
151266,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL MATHEU 1756,-34.6298211,-58.39805129999999,266 - Parque Patricios,Autoservicio
151268,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL RIOBAMBA 1014,-34.5971041,-58.39478610000001,268 - Recoleta,Autoservicio
151269,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL ARCOS 2192,-34.5594987,-58.4545906,269 - Belgrano,Autoservicio
15127,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV RIVADAVIA 7850,-34.6322172,-58.47511239999999,27 - Floresta,Autoservicio
151270,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,TIGRE,CL HIPOLITO YRIGOYEN 1973,-34.4692902,-58.6512228,270 - Tigre,Autoservicio
151271,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV SAN JUAN 1932,-34.6228846,-58.3931835,271 - San Cristobal,Autoservicio
151272,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL SCALABRINI ORTIZ 2067,-34.588069399999995,-58.4205839,272 - Palermo,Autoservicio
151273,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,TANDIL,AV COLON 1143,-37.317411,-59.134689,273 - Tandil,Autoservicio
151274,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV MONROE 1911,-34.5555822,-58.4554028,274 - Belgrano,Autoservicio
151275,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,GENERAL MADARIAGA,CL SARMIENTO 1400,-37.003439,-57.136081,275 - General Madariaga,Autoservicio
151276,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,JOSE MANUEL MARMOL,CL BYNNON 1704,-34.7960196,-58.3859618,276 - Jose Manuel Marmol,Autoservicio
151277,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV CABILDO 3822,-34.547954600000004,-58.4689903,277 - Saavedra,Autoservicio
151278,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,BALCARCE,CL BOULEVAR DEL VALLE 512,-37.8407516,-58.25625229999999,278 - Balcarce,Autoservicio
151279,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,LONGCHAMPS,CL RIVADAVIA 1495,-34.85823,-58.38930799999999,279 - Longchamps,Autoservicio
15128,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,MERLO,CL AV. SAN MARTIN 2971,-34.6866773,-58.73184540000001,28 - Merlo,Autoservicio
151280,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,SAN NICOLAS,CL PELLEGRINI 328,-33.3346028,-60.21889720000001,280 - San Nicolas,Autoservicio
151281,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,CHACABUCO,AV HIPOLITO YRIGOYEN 51,-34.6346734,-60.46422239999999,281 - Chacabuco,Autoservicio
151282,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-S,ARROYO SECO,CL HIPOLITO YRIGOYEN 229,-33.156124,-60.512711,282 - Arroyo Seco,Autoservicio
151283,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,PILAR,AV TRATADO DEL PILAR 131,-34.452767200000004,-58.90790060000001,283 - Pilar,Autoservicio
151284,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL BERUTII 3434,-34.5863049,-58.4109701,284 - Palermo,Autoservicio
151286,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL MIGUELETES 752,-34.5667734,-58.43356170000001,286 - Palermo,Autoservicio
151287,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,SAN MIGUEL,CL ANGEL DELIA 1621,-34.5406985,-58.710821,287 - San Miguel,Autoservicio
151288,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV ACOYTE 232,-34.615489399999994,-58.4376446,288 - Caballito,Autoservicio
151289,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,BENITO JUAREZ,AV LIBERTAD 150,-37.671562,-59.807378,289 - Benito Juarez,Autoservicio
15129,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL ASAMBLEA 968,-34.6351629,-58.43834029999999,29 - Parque Chacabuco,Autoservicio
151290,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL AUSTRIA 2355,-34.5861813,-58.4015054,290 - Recoleta,Autoservicio
151291,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV ALVAREZ THOMAS 1520,-34.578467,-58.4634818,291 - Villa Ortuzar,Autoservicio
151292,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV EVA PERON 5061,-34.658575899999995,-58.4799423,292 - Mataderos,Autoservicio
151293,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL BOLIVAR 1474,-34.625150399999995,-58.3726168,293 - San Telmo,Autoservicio
151294,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL MONTAAESES 2014,-34.5582289,-58.44821829999999,294 - Belgrano,Autoservicio
151296,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV SAN MARTIN 6948,-34.5915008,-58.511689,296 - Villa Devoto,Autoservicio
151297,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,DAIREAUX,CL LAVALLE 99,-36.599707,-61.749462,297 - Daireaux,Autoservicio
151298,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,OLAVARRIA,CL RIVADAVIA 2746,-36.894088,-60.32296700000001,298 - Olavarria,Autoservicio
151299,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV ALBERDI 6691,-34.657241600000006,-58.50957639999999,299 - Mataderos,Autoservicio
1513,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL ENTRE RIOS 735,-34.6173202,-58.39169129999999,3 - Balvanera,Autoservicio
15130,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,MORON,CL RIVADAVIA 6275,-34.64601079999999,-58.5929389,30 - Moron,Autoservicio
151300,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV SANTA FE 5222,-34.5766733,-58.4315629,300 - Palermo,Autoservicio
151301,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL MARCELO T DE ALVEAR 1459,-34.5970782,-58.3877718,301 - Recoleta,Autoservicio
151302,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV GAONA 2416,-34.6144399,-58.46084989999999,302 - Flores,Autoservicio
151303,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL SARANDI 260,-34.6123916,-58.3947104,303 - Balvanera,Autoservicio
151304,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL AZCUENAGA 1459,-34.5919508,-58.3983517,304 - Recoleta,Autoservicio
151305,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-E,GUALEGUAYCHU,CL RIVADAVIA 590,-33.0071111,-58.5119321,305 - Gualeguaychu,Autoservicio
151306,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL EMILIO CASTRO 7471,-34.6552174,-58.5223907,306 - Liniers,Autoservicio
151307,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL CHARCAS 3259,-34.592082399999995,-58.41185260000001,307 - Recoleta,Autoservicio
151308,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV GAONA 3163,-34.6182412,-58.46994220000001,308 - Villa General Mitre,Autoservicio
15131,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL ARTIGAS 4746,-34.583122499999995,-58.4980504,31 - Villa Pueyrredon,Autoservicio
151310,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,PEHUAJO,CL MITRE 316,-35.81316,-61.896981,310 - Pehuajo,Autoservicio
151313,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,CARMEN DE ARECO,AV MITRE Y DOWLING 557,-34.3806686,-59.8223267,313 - Carmen De Areco,Autoservicio
151316,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV NAZCA 4044,-34.5911227,-58.4978318,316 - Agronomia,Autoservicio
151317,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL CRISOLOGO LARRALDE 3012,-34.5520142,-58.4736585,317 - Nu̱ez,Autoservicio
151319,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-E,COLON,CL SAN MARTIN 680,-32.2252713,-58.1454569,319 - Colon,Supermercado
15132,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL CHILAVERT 6570,-34.6871711,-58.47698570000001,32 - Villa Riachuelo,Autoservicio
151320,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-E,NOGOYA,CL  CASEROS 1200,-32.397116,-59.792151,320 - Nogoya,Autoservicio
151321,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL CHARCAS 2725,-34.5945934,-58.4053499,321 - Recoleta,Autoservicio
151322,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV DIAZ VELEZ 4458,-34.608740399999995,-58.4299219,322 - Almagro,Autoservicio
151323,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-E,VICTORIA,CL 9 DE JULIO Y PERON 150,-32.6220245,-60.15707020000001,323 - Victoria,Autoservicio
151324,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL AMENABAR 2369,-34.5606253,-58.4607081,324 - Belgrano,Autoservicio
151325,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-E,ROSARIO DEL TALA,CL RAMIREZ 21,-32.301798,-59.138836,325 - Rosario Del Tala,Autoservicio
151326,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-E,VILLA SAN JOSE,CL SARMIENTO 1665,-32.214761100000004,-58.2220274,326 - Villa San Jose,Autoservicio
151327,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-E,VILLA ELISA,CL J.J. CASTELLI 1444,-32.160073,-58.402913,327 - Villa Elisa,Autoservicio
15133,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL SUAREZ 495,-34.635873100000005,-58.3603133,33 - La Boca,Autoservicio
151336,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,ESQUIU 1001,-34.651709000000004,-58.41803,336 - Pompeya,Autoservicio
151337,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV DR.RICARDO BALBIN 2902,-34.5600965,-58.4714163,337 - Coghlan,Autoservicio
151338,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,JOSE C. PAZ,GELLYY OBES 4926,-34.522894,-58.751278000000006,338 - Jose C. Paz,Autoservicio
151339,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,LIMA 1457,-34.625376700000004,-58.38230110000001,339 - Constitucion,Autoservicio
15134,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL NOGOYA 3235,-34.6040932,-58.4939129,34 - Villa Del Parque,Autoservicio
151342,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,CAAUELAS,AV LIBERTAD 1256,-35.050929,-58.76488739999999,342 - Ca̱uelas,Autoservicio
151344,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV CORRIENTES 3534,-34.6039858,-58.414885,344 - Almagro,Autoservicio
151346,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL GALLO 1201,-34.5962353,-58.4115956,346 - Recoleta,Autoservicio
151347,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV EVA PERON 5887,-34.66325629999999,-58.4887387,347 - Mataderos,Autoservicio
151348,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV  GENERAL PAZ 674,-34.64117,-58.52899300000001,348 - Liniers,Autoservicio
151349,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,HUMBERTO PRIMERO 1696,-34.6214599,-58.3899576,349 - San Cristobal,Autoservicio
15135,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL BOEDO 875,-34.6235872,-58.41627560000001,35 - Boedo,Autoservicio
151350,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV ALVAREZ THOMAS 849,-34.5794505,-58.4541889,350 - Colegiales,Autoservicio
151352,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV BERNARDO DE IRIGOYEN 1518,-34.626338700000005,-58.37891870000001,352 - Constitucion,Autoservicio
151353,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,GRAL PINTO,ADOLFO ALSINA 540,-34.764896,-61.89281800000001,353 - Gral Pinto,Autoservicio
151354,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV DE LOS INCAS 4355,-34.580357,-58.472993,354 - Villa Ortuzar,Autoservicio
151355,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV RIVADAVIA 3050,-34.610235,-58.409618,355 - Balvanera,Autoservicio
151356,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV FRANCISCO FERNANDEZ DE LA CRUZ 3596,-34.6643978,-58.4489591,356 - Villa Soldati,Autoservicio
151357,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,IRIARTE 2262,-34.649404600000004,-58.37912339999999,357 - Barracas,Autoservicio
151358,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV EVA PERON 4139,-34.651053999999995,-58.4712834,358 - Parque Avellaneda,Autoservicio
151359,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV CORDOBA 4085,-34.597157700000004,-58.4246163,359 - Palermo,Autoservicio
15136,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,CL JOSE MARIA MORENO 779,-34.627765999999994,-58.4338966,36 - Caballito,Autoservicio
151360,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV REG.DE PATRICIOS 1214,-34.6412489,-58.36907410000001,360 - Barracas,Autoservicio
151361,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV ALMIRANTE BROWN 803,-34.6320434,-58.3608448,361 - La Boca,Autoservicio
151362,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV SCALABRINI ORTIZ 81,-34.601533399999994,-58.4413993,362 - Villa Crespo,Autoservicio
151363,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,SAN JOSE 1818,-34.630166,-58.3855908,363 - Constitucion,Autoservicio
151364,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV DE LOS CONSTITUYENTES 6047,-34.5718154,-58.5059748,364 - Villa Urquiza,Autoservicio
151365,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV DEL CARRIL SALVADOR M. 2424,-34.5873745,-58.4927966,365 - Villa Pueyrredon,Autoservicio
151366,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV OLAZABAL 4832,-34.5750195,-58.4833173,366 - Villa Urquiza,Autoservicio
151367,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,AMERICA,SAN MARTIN 156,-35.48775900000001,-62.975086,367 - America,Autoservicio
151368,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV COBO 1477,-34.6424371,-58.4358917,368 - Parque Chacabuco,Autoservicio
151369,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV JUAN B.ALBERDI 2859,-34.6226946,-58.43155649999999,369 - Flores,Autoservicio
15137,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,VICENTE LOPEZ,CL RAWSON 3773,-34.4978183,-58.48926850000001,37 - Vicente Lopez,Autoservicio
151370,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV  LA PLATA 1976,-34.6377738,-58.4241346,370 - Boedo,Autoservicio
151371,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,TTE.GRAL.DONATO ALVAREZ 1532,-34.609182399999995,-58.46181770000001,371 - Villa General Mitre,Autoservicio
151375,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV CABILDO 3140,-34.553206200000005,-58.4647421,375 - Nu̱ez,Autoservicio
151377,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV INTENDENTE FRANCISCO RABANAL 2261,-34.6594782,-58.42864010000001,377 - Villa Soldati,Autoservicio
151378,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,ORTEGA Y GASSETE JOSE 1786,-34.5698385,-58.4322732,378 - Palermo,Autoservicio
151379,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV LOPE DE VEGA 1155,-34.6286214,-58.5058549,379 - Velez Sarsfield,Autoservicio
151380,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV JUAN B. JUSTO 2540,-34.5944326,-58.4438175,380 - Villa Crespo,Autoservicio
151381,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,PEDERNERA 280,-34.63256989999999,-58.4627288,381 - Flores,Autoservicio
151382,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,GUAYAQUIL 264,-34.6199615,-58.4323637,382 - Caballito,Autoservicio
151383,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV RIVADAVIA 8378,-34.6337695,-58.4816573,383 - Velez Sarsfield,Autoservicio
151384,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV PUEYRREDON 576,-34.6036515,-58.405234,384 - Balvanera,Autoservicio
151386,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,MONTIEL 3829,-34.6764626,-58.4933966,386 - Villa Lugano,Autoservicio
151387,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV OLIVERA 1268,-34.6530744,-58.4814134,387 - Villa Lugano,Autoservicio
151389,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV BOYACA 37,-34.6262843,-58.4569877,389 - Flores,Autoservicio
15139,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-B,CAAUELAS,CL RIVADAVIA 800,-35.0530892,-58.7606411,39 - Ca̱uelas,Autoservicio
151390,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV RIVADAVIA 7370,-34.6306283,-58.4692321,390 - Flores,Autoservicio
151391,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV  NAZCA 1316,-34.6182691,-58.476016,391 - Villa Santa Rita,Autoservicio
151392,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,TTE.GRAL.JUAN DOMINGO PERON (BALVANERA) 2560 2560,-34.607513,-58.40283879999999,392 - Balvanera,Autoservicio
151393,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV CRAMER 2875,-34.5580778,-58.4669991,393 - Belgrano,Autoservicio
151394,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,AV DIRECTORIO 134,-34.6273133,-58.42864010000001,394 - Caballito,Autoservicio
151395,15,1,SUPERMERCADOS DIA,DIA ARGENTINA S.A,AR-C,CAPITAL FEDERAL,FITZ ROY 2292,-34.5795405,-58.4310392,395 - Palermo,Autoservicio
